N,종목명,현재가,전일비,등락률,액면가,시가,고가,매출액
308.0,한화투자증권,2635.0,20.0,-0.75%,5000.0,2640.0,2690.0,19115.0
309.0,KODEX 자동차,16550.0,30.0,+0.18%,0.0,16520.0,16700.0,
310.0,쏘카,17000.0,550.0,-3.13%,100.0,17500.0,17700.0,2890.0
311.0,HSD엔진,7640.0,160.0,-2.05%,1000.0,7780.0,7910.0,5990.0
312.0,KODEX Top5PlusTR,14925.0,40.0,+0.27%,0.0,15060.0,15095.0,
313.0,동원F&B,139000.0,2500.0,-1.77%,5000.0,140000.0,141000.0,34906.0
314.0,TIGER 미국달러단기채권액티브,11500.0,15.0,-0.13%,0.0,11515.0,11575.0,
315.0,한국카본,12150.0,250.0,-2.02%,500.0,12400.0,12650.0,3678.0
316.0,유안타증권,2665.0,0.0,0.00%,5000.0,2665.0,2690.0,23090.0
317.0,동아에스티,62900.0,1100.0,+1.78%,5000.0,61800.0,63100.0,5932.0
318.0,신영증권,56600.0,200.0,+0.35%,5000.0,56900.0,56900.0,21122.0
319.0,QV 코스피 변동성 매칭형 양매도 ETN,7535.0,0.0,0.00%,0.0,7535.0,7535.0,
320.0,삼성SDI우,325500.0,1500.0,-0.46%,5000.0,327000.0,331000.0,
321.0,엠씨넥스,29250.0,400.0,+1.39%,500.0,29200.0,29500.0,10093.0
322.0,KBSTAR KIS종합채권(A-이상)액티브,92500.0,125.0,-0.13%,0.0,92455.0,92510.0,
323.0,KOSEF 200TR,38665.0,80.0,-0.21%,0.0,38730.0,39115.0,
324.0,에이프로젠,688.0,13.0,-1.85%,500.0,695.0,704.0,1412.0
325.0,미래에셋증권2우B,3710.0,30.0,-0.80%,5000.0,3740.0,3755.0,
326.0,신한알파리츠,7000.0,0.0,0.00%,1000.0,6960.0,7030.0,482.0
327.0,ACE 200,31990.0,65.0,-0.20%,0.0,32055.0,32375.0,
328.0,삼성화재우,160000.0,0.0,0.00%,500.0,160000.0,160500.0,
329.0,SGC에너지,34700.0,700.0,-1.98%,5000.0,35450.0,35450.0,18984.0
330.0,경동나비엔,34900.0,150.0,+0.43%,1000.0,34450.0,35200.0,11029.0
331.0,영진약품,2765.0,55.0,-1.95%,500.0,2800.0,2845.0,1961.0
332.0,미래에셋생명,2835.0,30.0,-1.05%,5000.0,2860.0,2865.0,35329.0
333.0,프레스티지바이오파마,8330.0,70.0,-0.83%,0.0,8420.0,8420.0,
334.0,SK디앤디,22350.0,50.0,-0.22%,1000.0,22150.0,22450.0,7910.0
335.0,아모레퍼시픽우,46800.0,500.0,-1.06%,500.0,47000.0,47350.0,
336.0,NICE,12950.0,50.0,+0.39%,500.0,13000.0,13000.0,24499.0
337.0,ACE 미국S&P500,13385.0,115.0,-0.85%,0.0,13450.0,13455.0,
338.0,콘텐트리중앙,25100.0,150.0,-0.59%,5000.0,25450.0,26400.0,6771.0
339.0,코오롱글로벌,19150.0,450.0,-2.30%,5000.0,19850.0,20400.0,47495.0
340.0,KODEX 선진국MSCI World,20385.0,165.0,-0.80%,0.0,20480.0,20515.0,
341.0,롯데손해보험,1545.0,5.0,+0.32%,1000.0,1540.0,1550.0,35446.0
342.0,자화전자,23900.0,100.0,-0.42%,500.0,24000.0,24450.0,3479.0
343.0,고려제강,20450.0,100.0,+0.49%,1000.0,20450.0,20500.0,16914.0
344.0,JW중외제약,21000.0,650.0,+3.19%,2500.0,20850.0,21100.0,6066.0
345.0,애경케미칼,9530.0,10.0,-0.10%,500.0,9530.0,9590.0,15701.0
346.0,KODEX 미국S&P500TR,11765.0,120.0,-1.01%,0.0,11835.0,11835.0,
347.0,KODEX 단기변동금리부채권액티브,104440.0,20.0,+0.02%,0.0,104455.0,104455.0,
348.0,TIGER KRX2차전지K-뉴딜,16130.0,35.0,+0.22%,0.0,16100.0,16410.0,
349.0,LF,15600.0,50.0,-0.32%,5000.0,15650.0,15700.0,17931.0
350.0,남해화학,9080.0,60.0,-0.66%,1000.0,9170.0,9180.0,14519.0
351.0,애경산업,17050.0,50.0,-0.29%,1000.0,17150.0,17200.0,5739.0
352.0,TIGER 미국S&P500선물(H),45940.0,370.0,-0.80%,0.0,45990.0,46065.0,
353.0,동일산업,185000.0,1500.0,+0.82%,5000.0,186000.0,186000.0,4644.0
354.0,KB스타리츠,4360.0,5.0,-0.11%,500.0,4355.0,4400.0,
355.0,한화손해보험,3775.0,0.0,0.00%,5000.0,3800.0,3810.0,79926.0
356.0,송원산업,18350.0,100.0,-0.54%,500.0,18500.0,18600.0,9982.0
357.0,세아홀딩스,110000.0,6000.0,+5.77%,5000.0,104000.0,110000.0,60055.0
358.0,DI동일,17200.0,450.0,+2.69%,500.0,16850.0,17750.0,8131.0
359.0,일동홀딩스,38050.0,1050.0,+2.84%,1000.0,37500.0,39800.0,5924.0
360.0,코람코에너지리츠,4900.0,50.0,-1.01%,500.0,4940.0,4975.0,268.0
361.0,세아제강,149000.0,8000.0,-5.10%,5000.0,156000.0,158000.0,14974.0
362.0,풀무원,11050.0,50.0,-0.45%,500.0,11300.0,11300.0,25189.0
363.0,국도화학,46450.0,0.0,0.00%,5000.0,46450.0,46700.0,15771.0
364.0,KOSEF 국고채10년,107800.0,150.0,+0.14%,0.0,107480.0,107800.0,
365.0,세방,21650.0,2250.0,-9.41%,500.0,24400.0,24650.0,10577.0
366.0,신성이엔지,2030.0,45.0,-2.17%,500.0,2080.0,2085.0,4545.0
367.0,빙그레,41300.0,50.0,-0.12%,5000.0,41300.0,41500.0,11474.0
368.0,ACE 미국나스닥100,12030.0,85.0,-0.70%,0.0,12090.0,12090.0,
369.0,효성화학,126500.0,4000.0,-3.07%,5000.0,129000.0,130000.0,24530.0
370.0,신영증권우,56800.0,100.0,+0.18%,5000.0,56700.0,56800.0,
371.0,LG헬로비전,5160.0,50.0,+0.98%,2500.0,5150.0,5240.0,10801.0
372.0,유나이티드제약,24600.0,600.0,-2.38%,500.0,25300.0,25400.0,2210.0
373.0,코오롱플라스틱,10450.0,250.0,-2.34%,1000.0,10700.0,10800.0,4053.0
374.0,한국자산신탁,3190.0,20.0,-0.62%,500.0,3210.0,3230.0,2125.0
375.0,삼양사,38300.0,750.0,-1.92%,5000.0,38750.0,39100.0,23845.0
376.0,서흥,34000.0,450.0,-1.31%,500.0,34500.0,34750.0,5967.0
377.0,스카이라이프,8220.0,0.0,0.00%,2500.0,8200.0,8310.0,7632.0
378.0,SIMPAC,5960.0,200.0,-3.25%,500.0,6110.0,6150.0,6130.0
379.0,대원제약,17750.0,0.0,0.00%,500.0,17850.0,18050.0,3542.0
380.0,삼화콘덴서,37150.0,50.0,-0.13%,1000.0,37250.0,38200.0,2622.0
381.0,한일현대시멘트,19950.0,150.0,-0.75%,5000.0,20050.0,20500.0,3970.0
382.0,이수페타시스,6060.0,180.0,-2.88%,1000.0,6240.0,6380.0,4696.0
383.0,한미글로벌,34950.0,1700.0,-4.64%,500.0,36000.0,36600.0,2701.0
384.0,HJ중공업,4580.0,525.0,+12.95%,5000.0,4055.0,4850.0,17065.0
385.0,KODEX 코스피,24850.0,10.0,+0.04%,0.0,24880.0,25115.0,
386.0,맵스리얼티1,4045.0,35.0,+0.87%,0.0,4025.0,4070.0,
387.0,이연제약,20650.0,550.0,-2.59%,500.0,21200.0,21200.0,1428.0
388.0,아세아시멘트,9540.0,310.0,-3.15%,500.0,9910.0,9910.0,8926.0
389.0,롯데정보통신,24000.0,200.0,-0.83%,5000.0,24150.0,24250.0,9300.0
390.0,KODEX 미국나스닥100TR,10335.0,105.0,-1.01%,0.0,10385.0,10385.0,
391.0,미래에셋 레버리지 원유선물혼합 ETN(H),8945.0,425.0,-4.54%,0.0,8935.0,9030.0,
392.0,교보증권,5660.0,50.0,-0.88%,5000.0,5660.0,5750.0,22481.0
393.0,한국토지신탁,1435.0,5.0,-0.35%,1000.0,1445.0,1455.0,2255.0
394.0,잇츠한불,16500.0,400.0,-2.37%,500.0,16900.0,17000.0,1402.0
395.0,코리아써키트,15300.0,450.0,-2.86%,500.0,15700.0,16050.0,14242.0
396.0,일양약품,18750.0,100.0,+0.54%,2500.0,18600.0,19100.0,3713.0
397.0,흥아해운,1485.0,10.0,-0.67%,500.0,1480.0,1515.0,817.0
398.0,HDC,5970.0,0.0,0.00%,5000.0,5910.0,6050.0,47796.0
399.0,삼진제약,25600.0,200.0,+0.79%,1000.0,25550.0,25600.0,2501.0
400.0,KODEX 미국FANG플러스(H),17835.0,245.0,-1.36%,0.0,18000.0,18040.0,
401.0,신성통상,2450.0,45.0,-1.80%,500.0,2520.0,2550.0,14658.0
402.0,KEC,2425.0,35.0,-1.42%,500.0,2475.0,2490.0,2675.0
403.0,BGF,3655.0,105.0,-2.79%,1000.0,3760.0,3795.0,2068.0
404.0,대신증권우,13450.0,0.0,0.00%,5000.0,13450.0,13500.0,
405.0,KODEX 코스닥150선물인버스,5150.0,65.0,+1.28%,0.0,5090.0,5160.0,
406.0,TIGER 일본니케이225,15800.0,170.0,-1.06%,0.0,15830.0,15885.0,
407.0,삼아알미늄,31400.0,800.0,-2.48%,500.0,32100.0,32200.0,2530.0
408.0,한일홀딩스,11200.0,500.0,+4.67%,1000.0,10700.0,11200.0,17670.0
409.0,TYM,2265.0,45.0,+2.03%,500.0,2240.0,2315.0,8415.0
410.0,이엔플러스,5900.0,60.0,+1.03%,500.0,5980.0,6090.0,554.0
411.0,아이마켓코리아,10250.0,100.0,-0.97%,500.0,10400.0,10400.0,31325.0
412.0,도화엔지니어링,10150.0,100.0,-0.98%,500.0,10400.0,10500.0,5774.0
413.0,이리츠코크렙,5400.0,0.0,0.00%,500.0,5440.0,5440.0,213.0
414.0,KOSEF 200,31695.0,85.0,-0.27%,0.0,31795.0,32030.0,
415.0,롯데하이마트,14400.0,200.0,-1.37%,5000.0,14700.0,14700.0,38697.0
416.0,수산인더스트리,23700.0,550.0,-2.27%,200.0,24250.0,24400.0,2941.0
417.0,세진중공업,5930.0,80.0,-1.33%,500.0,6050.0,6130.0,2504.0
418.0,케이씨텍,16100.0,350.0,-2.13%,500.0,16400.0,16800.0,3445.0
419.0,신대양제지,83000.0,0.0,0.00%,5000.0,83300.0,83300.0,6816.0
420.0,DL건설,15150.0,150.0,+1.00%,5000.0,15000.0,15300.0,20103.0
421.0,신도리코,33050.0,200.0,+0.61%,5000.0,32850.0,33050.0,3219.0
422.0,HL홀딩스,31750.0,150.0,-0.47%,5000.0,31900.0,32250.0,10412.0
423.0,SK렌터카,7010.0,130.0,-1.82%,500.0,7130.0,7140.0,10369.0
424.0,한화3우B,14750.0,150.0,-1.01%,5000.0,14950.0,14950.0,
425.0,KG케미칼,23850.0,600.0,-2.45%,5000.0,24500.0,24650.0,49315.0
426.0,조광피혁,49650.0,350.0,-0.70%,5000.0,49500.0,49750.0,1042.0
427.0,아세아제지,36850.0,300.0,-0.81%,5000.0,37150.0,37150.0,9457.0
428.0,퍼시스,28650.0,100.0,-0.35%,1000.0,28750.0,29050.0,3265.0
429.0,TIGER 차이나항셍테크,5520.0,5.0,-0.09%,0.0,5680.0,5755.0,
430.0,방림,7750.0,0.0,0.00%,500.0,7660.0,7830.0,1310.0
431.0,대한제강,13300.0,200.0,+1.53%,1000.0,12950.0,13450.0,20303.0
432.0,환인제약,17600.0,50.0,+0.28%,500.0,17550.0,17600.0,1778.0
433.0,한솔제지,13700.0,50.0,-0.36%,5000.0,13750.0,13900.0,18342.0
434.0,LX하우시스,36250.0,550.0,-1.49%,5000.0,36450.0,37050.0,34720.0
435.0,락앤락,6460.0,150.0,-2.27%,500.0,6570.0,6630.0,5430.0
436.0,광동제약,6170.0,20.0,+0.33%,1000.0,6150.0,6240.0,13382.0
437.0,SK증권,684.0,1.0,+0.15%,500.0,683.0,690.0,10652.0
438.0,한국쉘석유,248500.0,1000.0,-0.40%,5000.0,250000.0,250000.0,2414.0
439.0,교촌에프앤비,12900.0,550.0,+4.45%,500.0,12600.0,12950.0,5076.0
440.0,STX엔진,14000.0,300.0,-2.10%,2500.0,14500.0,14500.0,4935.0
441.0,화신,9210.0,120.0,-1.29%,500.0,9310.0,9410.0,12366.0
442.0,지역난방공사,27500.0,300.0,+1.10%,5000.0,27200.0,27600.0,25368.0
443.0,한진,21100.0,100.0,+0.48%,5000.0,21300.0,21350.0,25041.0
444.0,조선내화,77900.0,400.0,-0.51%,5000.0,78600.0,79100.0,7463.0
445.0,현대차증권,9800.0,120.0,-1.21%,5000.0,9920.0,9950.0,8538.0
446.0,HLB글로벌,7320.0,70.0,-0.95%,500.0,7460.0,7510.0,450.0
447.0,E1,44950.0,150.0,+0.33%,5000.0,44700.0,45150.0,51523.0
448.0,한전산업,9450.0,310.0,-3.18%,500.0,9740.0,9840.0,3211.0
449.0,티웨이항공,1910.0,20.0,-1.04%,500.0,1940.0,2095.0,2144.0
450.0,경방,11150.0,50.0,-0.45%,500.0,11100.0,11250.0,3834.0
451.0,코오롱,24150.0,100.0,-0.41%,5000.0,24250.0,24450.0,54104.0
452.0,대성에너지,11000.0,200.0,-1.79%,1000.0,11300.0,11350.0,7704.0
453.0,CJ4우(전환),71500.0,0.0,0.00%,5000.0,71500.0,71500.0,
454.0,삼부토건,1525.0,0.0,0.00%,1000.0,1535.0,1570.0,3570.0
455.0,농심홀딩스,64700.0,0.0,0.00%,5000.0,65000.0,65000.0,6415.0
456.0,엘브이엠씨홀딩스,3000.0,0.0,0.00%,0.0,3000.0,3000.0,2049.0
457.0,웅진씽크빅,2580.0,0.0,0.00%,500.0,2555.0,2615.0,8139.0
458.0,AJ네트웍스,6340.0,290.0,+4.79%,1000.0,6050.0,6400.0,10267.0
459.0,테이팩스,62900.0,500.0,+0.80%,500.0,62500.0,63800.0,1549.0
460.0,알루코,3280.0,15.0,+0.46%,500.0,3175.0,3345.0,5056.0
461.0,남양유업,404500.0,4000.0,+1.00%,5000.0,404500.0,404500.0,9561.0
462.0,현대퓨처넷,2630.0,0.0,0.00%,500.0,2610.0,2645.0,1367.0
463.0,SNT중공업,8690.0,20.0,-0.23%,2500.0,8680.0,8860.0,3360.0
464.0,무림P&P,4585.0,110.0,-2.34%,2500.0,4660.0,4725.0,6137.0
465.0,풍산홀딩스,27300.0,50.0,-0.18%,5000.0,27350.0,27400.0,4878.0
466.0,그린케미칼,11800.0,1000.0,+9.26%,500.0,10650.0,12450.0,2862.0
467.0,제일약품,19100.0,150.0,-0.78%,500.0,19050.0,19250.0,7007.0
468.0,남선알미늄,2150.0,35.0,-1.60%,500.0,2170.0,2190.0,2303.0
469.0,한국콜마홀딩스,14900.0,250.0,-1.65%,500.0,15150.0,15250.0,6740.0
470.0,종근당홀딩스,55200.0,200.0,+0.36%,2500.0,55100.0,55500.0,9260.0
471.0,금호석유우,91400.0,300.0,-0.33%,5000.0,91700.0,92300.0,
472.0,KBSTAR Fn수소경제테마,9750.0,5.0,+0.05%,0.0,9715.0,9835.0,
473.0,제주은행,8500.0,410.0,+5.07%,5000.0,8180.0,8530.0,2046.0
474.0,한국금융지주우,46550.0,600.0,-1.27%,5000.0,47150.0,47400.0,
475.0,삼양패키징,17150.0,500.0,+3.00%,5000.0,16700.0,17200.0,3919.0
476.0,한국철강,6370.0,40.0,+0.63%,1000.0,6340.0,6390.0,8867.0
477.0,대한방직,51000.0,300.0,-0.58%,1000.0,51000.0,51200.0,2004.0
478.0,모토닉,8170.0,80.0,-0.97%,500.0,8240.0,8290.0,1961.0
479.0,NPC,7300.0,210.0,-2.80%,500.0,7520.0,7530.0,4869.0
480.0,삼익THK,12750.0,200.0,-1.54%,500.0,13000.0,13350.0,3105.0
481.0,YG PLUS,4180.0,100.0,-2.34%,500.0,4250.0,4305.0,1543.0
482.0,대상홀딩스,7300.0,40.0,+0.55%,1000.0,7260.0,7300.0,42060.0
483.0,아세아,120500.0,0.0,0.00%,5000.0,119500.0,120500.0,18465.0
484.0,삼성출판사,26400.0,450.0,-1.68%,500.0,26600.0,27150.0,1875.0
485.0,에어부산,2260.0,50.0,-2.16%,1000.0,2305.0,2335.0,1765.0
486.0,영풍제지,11800.0,150.0,-1.26%,500.0,11900.0,12150.0,1206.0
487.0,하나제약,14800.0,50.0,-0.34%,500.0,14900.0,14900.0,1964.0
488.0,광주신세계,32750.0,50.0,+0.15%,1000.0,32600.0,32850.0,1700.0
489.0,KODEX 삼성그룹밸류,8910.0,20.0,+0.22%,0.0,8895.0,8995.0,
490.0,미원홀딩스,112000.0,0.0,0.00%,500.0,113000.0,113000.0,4214.0
491.0,일성신약,97100.0,700.0,+0.73%,5000.0,96300.0,97900.0,421.0
492.0,KBSTAR 단기통안채,105910.0,5.0,0.00%,0.0,105920.0,105925.0,
493.0,동화약품,9180.0,20.0,-0.22%,1000.0,9220.0,9320.0,2930.0
494.0,경동인베스트,108000.0,16000.0,-12.90%,5000.0,122000.0,124000.0,2985.0
495.0,KODEX K-메타버스액티브,7735.0,90.0,-1.15%,0.0,7810.0,7905.0,
496.0,키다리스튜디오,6930.0,150.0,-2.12%,500.0,7120.0,7190.0,1191.0
497.0,TCC스틸,10200.0,50.0,+0.49%,1000.0,10200.0,10400.0,5367.0
498.0,유진투자증권,2610.0,25.0,+0.97%,5000.0,2580.0,2625.0,13707.0
499.0,조일알미늄,1995.0,35.0,-1.72%,500.0,2035.0,2060.0,4669.0
500.0,아주스틸,9470.0,10.0,-0.11%,500.0,9440.0,9540.0,9334.0
501.0,일진다이아,17600.0,100.0,-0.56%,1000.0,17600.0,18000.0,1877.0
502.0,동양,1045.0,5.0,-0.48%,500.0,1055.0,1065.0,6996.0
503.0,금호건설,6730.0,30.0,-0.44%,5000.0,6730.0,6800.0,20651.0
504.0,대동,10350.0,200.0,-1.90%,1000.0,10600.0,10800.0,11792.0
505.0,스틱인베스트먼트,5940.0,170.0,-2.78%,500.0,6050.0,6120.0,3127.0
506.0,하이트진로홀딩스,10550.0,100.0,-0.94%,5000.0,10650.0,10700.0,21920.0
507.0,자이에스앤디,6300.0,90.0,-1.41%,1000.0,6420.0,6420.0,4357.0
508.0,성신양회,9910.0,440.0,-4.25%,5000.0,10250.0,10450.0,8335.0
509.0,서연이화,8910.0,90.0,-1.00%,500.0,8990.0,9030.0,21801.0
510.0,SNT홀딩스,14700.0,50.0,-0.34%,500.0,14750.0,14850.0,14041.0
511.0,대한제당,2670.0,0.0,0.00%,500.0,2650.0,2680.0,12613.0
512.0,삼영무역,12950.0,100.0,-0.77%,500.0,13100.0,13100.0,4670.0
513.0,S-Oil우,59400.0,900.0,+1.54%,2500.0,59000.0,60100.0,
514.0,한신기계,7330.0,370.0,-4.81%,500.0,7690.0,7730.0,544.0
515.0,KPX케미칼,49100.0,350.0,-0.71%,5000.0,49450.0,49550.0,10208.0
516.0,이월드,1675.0,5.0,-0.30%,1000.0,1705.0,1725.0,1258.0
517.0,케이씨,17500.0,0.0,0.00%,500.0,17350.0,17600.0,5538.0
518.0,유니퀘스트,8630.0,100.0,-1.15%,500.0,8760.0,8840.0,5910.0
519.0,TIGER Fn메타버스,7415.0,165.0,-2.18%,0.0,7580.0,7650.0,
520.0,일신방직,97900.0,0.0,0.00%,5000.0,97600.0,99400.0,6010.0
521.0,LS전선아시아,7650.0,50.0,-0.65%,500.0,7690.0,7730.0,7506.0
522.0,KISCO홀딩스,14400.0,400.0,+2.86%,1000.0,14000.0,14650.0,15808.0
523.0,TIGER 글로벌자율주행&전기차SOLACTIVE,9830.0,45.0,-0.46%,0.0,9830.0,9880.0,
524.0,대한제분,137000.0,1000.0,+0.74%,5000.0,136000.0,138000.0,11113.0
525.0,한독,16800.0,0.0,0.00%,500.0,16700.0,16900.0,5176.0
526.0,현대코퍼레이션,17450.0,50.0,-0.29%,5000.0,17300.0,17700.0,37825.0
527.0,KPX홀딩스,54300.0,100.0,-0.18%,5000.0,54400.0,54500.0,12387.0
528.0,사조대림,25000.0,250.0,-0.99%,5000.0,25250.0,25350.0,18137.0
529.0,동성케미컬,4605.0,10.0,+0.22%,1000.0,4595.0,4630.0,9260.0
530.0,BYC,366000.0,2500.0,-0.68%,5000.0,368500.0,368500.0,1644.0
531.0,KBSTAR 미국나스닥100,11670.0,105.0,-0.89%,0.0,11675.0,11710.0,
532.0,KBSTAR ESG사회책임투자,10440.0,5.0,+0.05%,0.0,10490.0,10530.0,
533.0,백산,9250.0,10.0,-0.11%,500.0,9290.0,9340.0,3711.0
534.0,대교,2665.0,5.0,+0.19%,500.0,2660.0,2670.0,6384.0
535.0,GS글로벌,2735.0,30.0,-1.08%,2500.0,2755.0,2800.0,38490.0
536.0,신세계 I&C,13100.0,100.0,+0.77%,500.0,12950.0,13250.0,5261.0
537.0,대원강업,3630.0,45.0,+1.26%,500.0,3530.0,3780.0,8622.0
538.0,CJ제일제당 우,169500.0,0.0,0.00%,5000.0,170000.0,170500.0,
539.0,화승인더,4055.0,5.0,-0.12%,500.0,4090.0,4090.0,13655.0
540.0,KSS해운,9690.0,210.0,-2.12%,500.0,10200.0,10450.0,3240.0
541.0,KBSTAR KIS단기종합채권(AA-이상)액티브,101275.0,15.0,+0.01%,0.0,101280.0,101280.0,
542.0,태림포장,3140.0,95.0,-2.94%,500.0,3235.0,3270.0,7129.0
543.0,넥센,4140.0,25.0,+0.61%,500.0,4115.0,4150.0,24039.0
544.0,대덕,6530.0,30.0,-0.46%,500.0,6560.0,6570.0,13717.0
545.0,TIGER KRX BBIG K-뉴딜,7385.0,105.0,-1.40%,0.0,7450.0,7530.0,
546.0,ACE 단기통안채,101325.0,5.0,0.00%,0.0,101330.0,101335.0,
547.0,에스엠벡셀,1970.0,20.0,+1.03%,500.0,1950.0,2020.0,731.0
548.0,신한서부티엔디리츠,3855.0,15.0,+0.39%,1000.0,3840.0,3855.0,146.0
549.0,일진홀딩스,4320.0,105.0,-2.37%,1000.0,4385.0,4440.0,11901.0
550.0,동아지질,15150.0,350.0,-2.26%,500.0,15500.0,15750.0,2895.0
551.0,휴스틸,5400.0,410.0,-7.06%,1000.0,5850.0,5850.0,6165.0
552.0,디앤디플랫폼리츠,3280.0,60.0,+1.86%,1000.0,3240.0,3290.0,184.0
553.0,사조산업,42150.0,300.0,-0.71%,5000.0,42450.0,43000.0,5904.0
554.0,SOL 200TR,11060.0,15.0,-0.14%,0.0,11095.0,11155.0,
555.0,JW홀딩스,2985.0,5.0,+0.17%,500.0,2980.0,2990.0,7889.0
556.0,두산우,52400.0,800.0,+1.55%,5000.0,51800.0,53500.0,
557.0,TIGER 차이나과창판STAR50(합성),7795.0,50.0,-0.64%,0.0,7860.0,7870.0,
558.0,KODEX 반도체,25625.0,60.0,-0.23%,0.0,25875.0,26280.0,
559.0,TIGER 리츠부동산인프라,4460.0,15.0,+0.34%,0.0,4460.0,4475.0,
560.0,LS네트웍스,2600.0,0.0,0.00%,5000.0,2600.0,2605.0,3905.0
561.0,대창단조,7160.0,280.0,+4.07%,500.0,6900.0,7300.0,3544.0
562.0,삼성전기우,70200.0,0.0,0.00%,5000.0,70200.0,71600.0,
563.0,한세예스24홀딩스,5060.0,70.0,-1.36%,500.0,5130.0,5160.0,27989.0
564.0,경인양행,4845.0,30.0,-0.62%,500.0,4875.0,4925.0,4033.0
565.0,백광산업,4480.0,50.0,-1.10%,500.0,4580.0,4625.0,1911.0
566.0,제이에스코퍼레이션,15000.0,100.0,+0.67%,100.0,15000.0,15150.0,9870.0
567.0,금호에이치티,1000.0,15.0,-1.48%,500.0,1015.0,1025.0,2340.0
568.0,HDC랩스,7660.0,100.0,-1.29%,500.0,7790.0,7830.0,2746.0
569.0,선진,8360.0,80.0,+0.97%,500.0,8250.0,8400.0,17183.0
570.0,다올투자증권,3285.0,60.0,-1.79%,5000.0,3325.0,3375.0,7799.0
571.0,삼성제약,2950.0,5.0,-0.17%,500.0,2935.0,3000.0,549.0
572.0,삼영전자,9890.0,10.0,-0.10%,500.0,9890.0,9980.0,2389.0
573.0,에이프로젠제약,496.0,5.0,-1.00%,500.0,503.0,503.0,565.0
574.0,SOL 종합채권(AA-이상)액티브,96155.0,45.0,-0.05%,0.0,96120.0,96155.0,
575.0,JW생명과학,12400.0,100.0,+0.81%,2500.0,12300.0,12400.0,1698.0
576.0,한농화성,12500.0,250.0,-1.96%,500.0,12800.0,12850.0,2688.0
577.0,경농,9970.0,20.0,-0.20%,500.0,9990.0,10100.0,2703.0
578.0,인스코비,1765.0,160.0,+9.97%,500.0,1620.0,1805.0,717.0
579.0,삼성 인버스 2X WTI원유 선물 ETN,130.0,5.0,+4.00%,0.0,130.0,135.0,
580.0,KBSTAR 미국S&P500,11570.0,110.0,-0.94%,0.0,11630.0,11630.0,
581.0,태경산업,6640.0,130.0,-1.92%,500.0,6790.0,6830.0,5168.0
582.0,진흥기업,1330.0,25.0,-1.85%,500.0,1350.0,1360.0,4442.0
583.0,AK홀딩스,14600.0,100.0,+0.69%,5000.0,14550.0,14650.0,31677.0
584.0,흥국화재,3000.0,5.0,+0.17%,5000.0,2970.0,3020.0,45146.0
585.0,신세계푸드,49600.0,100.0,-0.20%,5000.0,49350.0,49800.0,13329.0
586.0,부국증권,18500.0,100.0,-0.54%,5000.0,18600.0,18700.0,7411.0
587.0,현대차3우B,78600.0,200.0,+0.26%,5000.0,78400.0,79000.0,
588.0,예스코홀딩스,31800.0,200.0,+0.63%,5000.0,31600.0,31850.0,12667.0
589.0,대성산업,4215.0,80.0,-1.86%,5000.0,4330.0,4330.0,11291.0
590.0,현대리바트,9230.0,170.0,-1.81%,1000.0,9300.0,9460.0,14066.0
591.0,KODEX 골드선물(H),11700.0,10.0,-0.09%,0.0,11665.0,11710.0,
592.0,LG우,62300.0,100.0,-0.16%,5000.0,62300.0,62500.0,
593.0,동남합성,51800.0,300.0,-0.58%,500.0,52200.0,52200.0,1603.0
594.0,DB금융투자,4350.0,70.0,-1.58%,5000.0,4410.0,4445.0,14107.0
595.0,KBSTAR 코스피,25090.0,10.0,+0.04%,0.0,25150.0,25295.0,
596.0,우진,9060.0,380.0,-4.03%,500.0,9370.0,9450.0,1076.0
597.0,신라교역,11500.0,50.0,+0.44%,500.0,11350.0,11700.0,3465.0
598.0,삼성 레버리지 천연가스 선물 ETN B,18355.0,300.0,-1.61%,0.0,18765.0,18845.0,
599.0,아모레G3우(전환),25800.0,200.0,+0.78%,500.0,25600.0,25900.0,
600.0,한솔테크닉스,5690.0,60.0,+1.07%,5000.0,5630.0,5710.0,14906.0
601.0,STX,6360.0,510.0,-7.42%,2500.0,7030.0,7070.0,9255.0
602.0,코람코더원리츠,4495.0,10.0,-0.22%,500.0,4545.0,4615.0,68.0
603.0,일진전기,4875.0,5.0,-0.10%,1000.0,4915.0,4965.0,9324.0
604.0,휴비스,5230.0,100.0,+1.95%,5000.0,5110.0,5260.0,10826.0
605.0,삼성물산우B,110000.0,500.0,+0.46%,100.0,110500.0,111500.0,
606.0,세아특수강,20850.0,350.0,-1.65%,5000.0,21050.0,21450.0,8958.0
607.0,태영건설,4585.0,30.0,-0.65%,500.0,4615.0,4660.0,27517.0
608.0,진양홀딩스,3190.0,5.0,+0.16%,500.0,3190.0,3195.0,2248.0
609.0,KODEX 미국나스닥100레버리지(합성 H),4510.0,65.0,-1.42%,0.0,4540.0,4540.0,
610.0,ARIRANG 고배당주,11435.0,40.0,+0.35%,0.0,11410.0,11500.0,
611.0,포스코스틸리온,29600.0,200.0,-0.67%,5000.0,29800.0,30300.0,13473.0
612.0,NH투자증권우,9400.0,0.0,0.00%,5000.0,9400.0,9480.0,
613.0,유수홀딩스,6810.0,300.0,-4.22%,2500.0,7080.0,7080.0,5037.0
614.0,해태제과식품,6090.0,60.0,-0.98%,500.0,6180.0,6210.0,5677.0
615.0,TIGER 차이나CSI300,9580.0,30.0,-0.31%,0.0,9635.0,9670.0,
